Date,GBP_USD
11/6/2012,1.598466
11/7/2012,1.599232
11/8/2012,1.59821
11/9/2012,1.59775
11/12/2012,1.589421
11/13/2012,1.587806
11/14/2012,1.587806
11/15/2012,1.584108
11/16/2012,1.586546
11/19/2012,1.590559
11/20/2012,1.589421
11/21/2012,1.59261
11/22/2012,1.596934
11/23/2012,1.594133
11/26/2012,1.602795
11/27/2012,1.603335
11/28/2012,1.602307
11/29/2012,1.601537
11/30/2012,1.604107
12/3/2012,1.602307
12/4/2012,1.609787
12/5/2012,1.610099
12/6/2012,1.609321
12/7/2012,1.605008
12/10/2012,1.603566
12/11/2012,1.607407
12/12/2012,1.611863
12/13/2012,1.613684
12/14/2012,1.611603
12/17/2012,1.617599
12/18/2012,1.620483
12/19/2012,1.624959
12/20/2012,1.625224
12/21/2012,1.627339
12/24/2012,1.615692
12/25/2012,1.613163
12/26/2012,1.613684
12/27/2012,1.612643
12/28/2012,1.611603
12/31/2012,1.616292
1/1/2013,1.62364
1/2/2013,1.624695
1/3/2013,1.62525
1/4/2013,1.608234
1/7/2013,1.606787
1/8/2013,1.612201
1/9/2013,1.606168
1/10/2013,1.601537
1/11/2013,1.616292
1/14/2013,1.612695
1/15/2013,1.607717
1/16/2013,1.607459
1/17/2013,1.600256
1/18/2013,1.597699
1/21/2013,1.58554
1/22/2013,1.583782
1/23/2013,1.583908
1/24/2013,1.58328
1/25/2013,1.578283
1/28/2013,1.577511
1/29/2013,1.569859
1/30/2013,1.574803
1/31/2013,1.579779
2/1/2013,1.587024
2/4/2013,1.5705
2/5/2013,1.575547
2/6/2013,1.566661
2/7/2013,1.566416
2/8/2013,1.571018
2/11/2013,1.580228
2/12/2013,1.56568
2/13/2013,1.567644
2/14/2013,1.553302
2/15/2013,1.548659
2/18/2013,1.548012
2/19/2013,1.547748
2/20/2013,1.542734
2/21/2013,1.522997
2/22/2013,1.526252
2/25/2013,1.50973
2/26/2013,1.516415
2/27/2013,1.512997
2/28/2013,1.51676
3/1/2013,1.51653
3/4/2013,1.503601
3/5/2013,1.512859
3/6/2013,1.513775
3/7/2013,1.499678
3/8/2013,1.50263
3/11/2013,1.491002
3/12/2013,1.490535
3/13/2013,1.490535
3/14/2013,1.492537
3/15/2013,1.509001
3/18/2013,1.510757
3/19/2013,1.50989
3/20/2013,1.509662
3/21/2013,1.509662
3/22/2013,1.518211
3/25/2013,1.524599
3/26/2013,1.517911
3/27/2013,1.5163
3/28/2013,1.512905
3/29/2013,1.519757
4/1/2013,1.519595
4/2/2013,1.522302
4/3/2013,1.510802
4/4/2013,1.514005
4/5/2013,1.522626
4/8/2013,1.53492
4/9/2013,1.526252
4/10/2013,1.532332
4/11/2013,1.532567
4/12/2013,1.539172
4/15/2013,1.535391
4/16/2013,1.52973
4/17/2013,1.536098
4/18/2013,1.52439
4/19/2013,1.528351
4/22/2013,1.522534
4/23/2013,1.529988
4/24/2013,1.522997
4/25/2013,1.527977
4/26/2013,1.543686
4/29/2013,1.549187
4/30/2013,1.549427
5/1/2013,1.55376
5/2/2013,1.557196
5/3/2013,1.553712
5/6/2013,1.557875
5/7/2013,1.55376
5/8/2013,1.547988
5/9/2013,1.554291
5/10/2013,1.544592
5/13/2013,1.534189
5/14/2013,1.530901
5/15/2013,1.522719
5/16/2013,1.523995
5/17/2013,1.527697
5/20/2013,1.518119
5/21/2013,1.526228
5/22/2013,1.516001
5/23/2013,1.503511
5/24/2013,1.509502
5/27/2013,1.513111
5/28/2013,1.510894
5/29/2013,1.502607
5/30/2013,1.513134
5/31/2013,1.522905
6/3/2013,1.520913
6/4/2013,1.532144
6/5/2013,1.530386
6/6/2013,1.540334
6/7/2013,1.560257
6/10/2013,1.553109
6/11/2013,1.553109
6/12/2013,1.553109
6/13/2013,1.568135
6/14/2013,1.571388
6/17/2013,1.572302
6/18/2013,1.571783
6/19/2013,1.563697
6/20/2013,1.548251
6/21/2013,1.551711
6/24/2013,1.538911
6/25/2013,1.544735
6/26/2013,1.541687
6/27/2013,1.532591
6/28/2013,1.525832
7/1/2013,1.520473
7/2/2013,1.521653
7/3/2013,1.515289
7/4/2013,1.52744
7/5/2013,1.503895
7/8/2013,1.48794
7/9/2013,1.495372
7/10/2013,1.486149
7/11/2013,1.518003
7/12/2013,1.517865
7/15/2013,1.510369
7/16/2013,1.510004
7/17/2013,1.513844
7/18/2013,1.520982
7/19/2013,1.522209
7/22/2013,1.528491
7/23/2013,1.536523
7/24/2013,1.537492
7/25/2013,1.530854
7/26/2013,1.538177
7/29/2013,1.539243
7/30/2013,1.534166
7/31/2013,1.524204
8/1/2013,1.517497
8/2/2013,1.512036
8/5/2013,1.528725
8/6/2013,1.535391
8/7/2013,1.534495
8/8/2013,1.549691
8/9/2013,1.553591
8/12/2013,1.551398
8/13/2013,1.54581
8/14/2013,1.54507
8/15/2013,1.551614
8/16/2013,1.564211
8/19/2013,1.5625
8/20/2013,1.564896
8/21/2013,1.566392
8/22/2013,1.56167
8/23/2013,1.559722
8/26/2013,1.558094
8/27/2013,1.558482
8/28/2013,1.554799
8/29/2013,1.552747
8/30/2013,1.550652
9/2/2013,1.551903
9/3/2013,1.554702
9/4/2013,1.556372
9/5/2013,1.562207
9/6/2013,1.558992
9/9/2013,1.563599
9/10/2013,1.56976
9/11/2013,1.573292
9/12/2013,1.582604
9/13/2013,1.580453
9/16/2013,1.593626
9/17/2013,1.590306
9/18/2013,1.590508
9/19/2013,1.61332
9/20/2013,1.603798
9/23/2013,1.601691
9/24/2013,1.604158
9/25/2013,1.599591
9/26/2013,1.607381
9/27/2013,1.603746
9/30/2013,1.616893
10/1/2013,1.618699
10/2/2013,1.619223
10/3/2013,1.623561
10/4/2013,1.615692
10/7/2013,1.603592
10/8/2013,null
10/9/2013,1.612097
10/10/2013,1.595507
10/11/2013,1.598006
10/14/2013,1.597112
10/15/2013,1.597189
10/16/2013,1.598466
10/17/2013,1.594388
10/18/2013,1.614935
10/21/2013,1.617207
10/22/2013,1.613528
10/23/2013,1.623271
10/24/2013,1.616371
10/25/2013,1.620089
10/28/2013,1.61739
10/29/2013,1.614179
10/30/2013,1.604827
10/31/2013,1.602615
11/1/2013,1.604467
11/4/2013,1.592382
11/5/2013,1.59724
11/6/2013,1.604802
11/7/2013,1.608545
11/8/2013,1.608881
11/11/2013,1.600487
11/12/2013,1.598696
11/13/2013,1.589092
11/14/2013,1.604905
11/15/2013,1.605807
11/18/2013,1.611396
11/19/2013,1.611526
11/20/2013,1.613892
11/21/2013,1.610021
11/22/2013,1.618699
11/25/2013,1.623113
11/26/2013,1.61671
11/27/2013,1.620982
11/28/2013,1.628293
11/29/2013,1.634094
12/2/2013,1.637787
12/3/2013,1.635992
12/4/2013,1.638888
12/5/2013,1.637814
12/6/2013,1.6334
12/9/2013,1.632893
12/10/2013,1.642522
12/11/2013,1.645576
12/12/2013,1.637626
12/13/2013,1.633987
12/16/2013,1.630497
12/17/2013,1.629965
12/18/2013,1.62779
12/19/2013,1.6387
12/20/2013,1.636474
12/23/2013,1.63316
12/24/2013,1.635029
12/25/2013,1.63709
12/26/2013,1.635403
12/27/2013,1.641632
12/30/2013,1.648234
12/31/2013,1.649512
1/1/2014,1.656397
1/2/2014,1.658072
1/3/2014,1.644791
1/6/2014,1.641309
1/7/2014,1.641794
1/8/2014,1.640016
1/9/2014,1.64471
1/10/2014,1.647908
1/13/2014,1.64943
1/14/2014,1.638995
1/15/2014,1.643412
1/16/2014,1.636179
1/17/2014,1.635296
1/20/2014,1.641794
1/21/2014,1.642414
1/22/2014,1.647528
1/23/2014,1.656205
1/24/2014,1.663478
1/27/2014,1.649049
1/28/2014,1.657495
1/29/2014,1.657001
1/30/2014,1.655903
1/31/2014,1.649838
2/3/2014,1.643791
2/4/2014,1.630896
2/5/2014,1.633053
2/6/2014,1.632706
2/7/2014,1.6322
2/10/2014,1.641039
2/11/2014,1.640877
2/12/2014,1.644872
2/13/2014,1.660992
2/14/2014,1.665723
2/17/2014,1.676137
2/18/2014,1.671989
2/19/2014,1.668613
2/20/2014,1.667584
2/21/2014,1.666167
2/24/2014,1.66334
2/25/2014,1.665695
2/26/2014,1.667723
2/27/2014,1.666833
2/28/2014,1.669198
3/3/2014,1.672912
3/4/2014,1.666833
3/5/2014,1.666694
3/6/2014,1.671905
3/7/2014,1.674173
3/10/2014,1.673108
3/11/2014,1.664004
3/12/2014,1.662068
3/13/2014,1.662124
3/14/2014,1.662511
3/17/2014,1.664253
3/18/2014,1.663921
3/19/2014,1.659806
3/20/2014,1.653904
3/21/2014,1.650873
3/24/2014,1.649022
3/25/2014,1.649838
3/26/2014,1.653302
3/27/2014,1.657687
3/28/2014,1.660799
3/31/2014,1.664392
4/1/2014,1.666639
4/2/2014,1.663312
4/3/2014,1.662732
4/4/2014,1.659889
4/7/2014,1.657907
4/8/2014,1.661047
4/9/2014,1.675014
4/10/2014,1.679995
4/11/2014,1.67774
4/14/2014,1.672968
4/15/2014,1.672912
4/16/2014,1.672548
4/17/2014,1.680588
4/18/2014,1.678669
4/21/2014,1.679177
4/22/2014,1.679289
4/23/2014,1.68268
4/24/2014,1.6785
4/25/2014,1.680955
4/28/2014,1.680559
4/29/2014,1.681011
4/30/2014,1.682425
5/1/2014,1.68765
5/2/2014,1.689532
5/5/2014,1.687906
5/6/2014,1.686995
5/7/2014,1.697678
5/8/2014,1.695548
5/9/2014,1.693537
5/12/2014,1.686028
5/13/2014,1.687365
5/14/2014,1.683417
5/15/2014,1.677008
5/16/2014,1.679543
5/19/2014,1.682425
5/20/2014,1.68169
5/21/2014,1.683728
5/22/2014,1.689703
5/23/2014,1.686739
5/26/2014,1.683417
5/27/2014,1.684381
5/28/2014,1.681209
5/29/2014,1.671598
5/30/2014,1.672436
6/2/2014,1.675659
6/3/2014,1.674593
6/4/2014,1.674117
6/5/2014,1.674004
6/6/2014,1.681011
6/9/2014,1.680192
6/10/2014,1.68039
6/11/2014,1.675323
6/12/2014,1.678979
6/13/2014,1.695893
6/16/2014,1.697793
6/17/2014,1.69785
6/18/2014,1.695979
6/19/2014,1.699871
6/20/2014,1.704013
6/23/2014,1.702272
6/24/2014,1.702533
6/25/2014,1.698052
6/26/2014,1.6986
6/27/2014,1.702533
6/30/2014,1.703403
7/1/2014,1.710981
7/2/2014,1.714854
7/3/2014,1.71609
7/4/2014,1.715266
7/7/2014,1.715148
7/8/2014,1.713444
7/9/2014,1.714031
7/10/2014,1.715855
7/11/2014,1.713091
7/14/2014,1.712299
7/15/2014,1.708788
7/16/2014,1.714384
7/17/2014,1.713972
7/18/2014,1.709519
7/21/2014,1.70911
7/22/2014,1.707359
7/23/2014,1.706543
7/24/2014,1.7041
7/25/2014,1.699178
7/28/2014,1.698197
7/29/2014,1.698456
7/30/2014,1.694743
7/31/2014,1.691017
8/1/2014,1.689161
8/4/2014,1.682992
8/5/2014,1.686767
8/6/2014,1.687821
8/7/2014,1.685488
8/8/2014,1.682992
8/11/2014,1.677711
8/12/2014,1.678754
8/13/2014,1.6807
8/14/2014,1.668975
8/15/2014,1.668669
8/18/2014,1.672017
8/19/2014,1.672353
8/20/2014,1.662151
8/21/2014,1.660027
8/22/2014,1.65799
8/25/2014,1.655191
8/26/2014,1.657028
8/27/2014,1.65478
8/28/2014,1.657633
8/29/2014,1.658953
9/1/2014,1.659255
9/2/2014,1.661599
9/3/2014,1.646877
9/4/2014,1.646199
9/5/2014,1.629408
9/8/2014,1.621245
9/9/2014,1.609503
9/10/2014,1.612461
9/11/2014,1.620089
9/12/2014,1.625197
9/15/2014,1.625805
9/16/2014,1.622902
9/17/2014,1.626598
9/18/2014,1.62681
9/19/2014,1.643709
9/22/2014,1.631987
9/23/2014,1.637197
9/24/2014,1.639371
9/25/2014,1.632413
9/26/2014,1.633133
9/29/2014,1.623825
9/30/2014,1.62422
10/1/2014,1.621376
10/2/2014,1.619223
10/3/2014,1.616005
10/6/2014,1.596398
10/7/2014,1.60751
10/8/2014,1.608907
10/9/2014,1.616292
10/10/2014,1.612279
10/13/2014,1.609295
10/14/2014,1.606684
10/15/2014,1.589143
10/16/2014,1.599207
10/17/2014,1.609606
10/20/2014,1.609218
10/21/2014,1.615901
10/22/2014,1.6115
10/23/2014,1.604493
10/24/2014,1.60295
10/27/2014,1.609295
10/28/2014,1.612487
10/29/2014,1.614283
10/30/2014,1.600563
10/31/2014,1.600102
11/3/2014,1.597368
11/4/2014,1.597878
11/5/2014,1.60064
11/6/2014,1.596475
11/7/2014,1.584133
11/10/2014,1.588512
11/11/2014,1.585339
11/12/2014,1.59261
11/13/2014,1.576889
11/14/2014,1.570228
11/17/2014,1.566637
11/18/2014,1.564089
11/19/2014,1.562866
11/20/2014,1.567349
11/21/2014,1.569489
11/24/2014,1.564872
11/25/2014,1.569711
11/26/2014,1.572105
11/27/2014,1.578906
11/28/2014,1.572475
12/1/2014,1.561207
12/2/2014,1.57344
12/3/2014,1.564651
12/4/2014,1.569415
12/5/2014,1.567865
12/8/2014,1.556566
12/9/2014,1.565166
12/10/2014,1.5688
12/11/2014,1.574704
12/12/2014,1.572253
12/15/2014,1.572797
12/16/2014,1.564529
12/17/2014,1.57453
12/18/2014,1.557341
12/19/2014,1.567005
12/22/2014,1.562964
12/23/2014,1.557778
12/24/2014,1.552217
12/25/2014,1.556202
12/26/2014,1.556202
12/29/2014,1.555355
12/30/2014,1.55159
12/31/2014,1.556905
1/1/2015,1.558094
1/2/2015,1.557972
1/5/2015,1.528491
1/6/2015,1.525832
1/7/2015,1.513798
1/8/2015,1.510757
1/9/2015,1.508796
1/12/2015,1.518949
1/13/2015,1.517036
1/14/2015,1.517036
1/15/2015,1.523438
1/16/2015,1.518119
1/19/2015,1.514211
1/20/2015,1.509001
1/21/2015,1.514738
1/22/2015,1.514486
1/23/2015,1.501321
1/26/2015,1.499588
1/27/2015,1.508546
1/28/2015,1.51881
1/29/2015,1.514234
1/30/2015,1.507909
2/2/2015,1.508705
2/3/2015,1.50281
2/4/2015,1.514211
2/5/2015,1.518003
2/6/2015,1.532591
2/9/2015,1.523902
2/10/2015,1.521607
2/11/2015,1.526205
2/12/2015,1.524274
2/13/2015,1.539196
2/16/2015,1.540049
2/17/2015,1.535627
2/18/2015,1.535344
2/19/2015,1.543901
2/20/2015,1.541996
2/23/2015,1.538911
2/24/2015,1.545237
2/25/2015,1.545906
2/26/2015,1.552891
2/27/2015,1.541806
3/2/2015,1.540618
3/3/2015,1.53591
3/4/2015,1.536665
3/5/2015,1.526508
3/6/2015,1.524762
3/9/2015,1.505775
3/10/2015,1.510483
3/11/2015,1.508205
3/12/2015,1.493295
3/13/2015,1.489403
3/16/2015,1.475579
3/17/2015,1.48258
3/18/2015,1.475209
3/19/2015,1.4962
3/20/2015,1.476167
3/23/2015,1.494322
3/24/2015,1.495193
3/25/2015,1.483393
3/26/2015,1.487741
3/27/2015,1.48584
3/30/2015,1.488583
3/31/2015,1.480911
4/1/2015,1.482953
4/2/2015,1.483679
4/3/2015,1.483063
4/6/2015,1.493072
4/7/2015,1.48907
4/8/2015,1.482382
4/9/2015,1.487852
4/10/2015,1.471497
4/13/2015,1.464064
4/14/2015,1.466792
4/15/2015,1.477192
4/16/2015,1.482844
4/17/2015,1.492181
4/20/2015,1.496827
4/21/2015,1.49098
4/22/2015,1.493563
4/23/2015,1.503759
4/24/2015,1.505208
4/27/2015,1.517658
4/28/2015,1.522371
4/29/2015,1.533484
4/30/2015,1.542686
5/1/2015,1.535462
5/4/2015,1.51467
5/5/2015,1.512287
5/6/2015,1.517428
5/7/2015,1.524204
5/8/2015,1.540713
5/11/2015,1.5434
5/12/2015,1.557705
5/13/2015,1.567103
5/14/2015,1.57401
5/15/2015,1.577212
5/18/2015,1.574605
5/19/2015,1.566367
5/20/2015,1.551614
5/21/2015,1.554291
5/22/2015,1.566392
5/25/2015,1.547508
5/26/2015,1.547221
5/27/2015,1.539859
5/28/2015,1.535014
5/29/2015,1.53191
6/1/2015,1.528888
6/2/2015,1.519988
6/3/2015,1.533978
6/4/2015,1.532661
6/5/2015,1.5365
6/8/2015,1.526788
6/9/2015,1.53459
6/10/2015,1.539409
6/11/2015,1.549691
6/12/2015,1.550893
6/15/2015,1.556154
6/16/2015,1.5596
6/17/2015,1.563966
6/18/2015,1.584811
6/19/2015,1.587881
6/22/2015,1.588512
6/23/2015,1.58293
6/24/2015,1.574109
6/25/2015,1.570993
6/26/2015,1.574506
6/29/2015,1.569317
6/30/2015,1.573193
7/1/2015,1.568701
7/2/2015,1.560501
7/3/2015,1.561305
7/6/2015,1.555597
7/7/2015,1.560208
7/8/2015,1.546288
7/9/2015,1.536996
7/10/2015,1.537397
7/13/2015,1.55159
7/14/2015,1.548227
7/15/2015,1.563697
7/16/2015,1.563404
7/17/2015,1.561305
7/20/2015,1.560038
7/21/2015,1.55739
7/22/2015,1.555597
7/23/2015,1.561402
7/24/2015,1.551952
7/27/2015,1.552289
7/28/2015,1.55642
7/29/2015,1.56111
7/30/2015,1.560208
7/31/2015,1.560428
8/3/2015,1.562695
8/4/2015,1.559041
8/5/2015,1.556905
8/6/2015,1.560598
8/7/2015,1.551422
8/10/2015,1.549403
8/11/2015,1.558531
8/12/2015,1.558409
8/13/2015,1.561597
8/14/2015,1.561792
8/17/2015,1.56519
8/18/2015,1.558506
8/19/2015,1.56649
8/20/2015,1.568308
8/21/2015,1.569095
8/24/2015,1.567791
8/25/2015,1.576293
8/26/2015,1.569588
8/27/2015,1.548203
8/28/2015,1.541402
8/31/2015,1.541806
9/1/2015,1.536311
9/2/2015,1.530526
9/3/2015,1.530807
9/4/2015,1.526205
9/7/2015,1.520103
9/8/2015,1.528304
9/9/2015,1.540191
9/10/2015,1.535792
9/11/2015,1.544211
9/14/2015,1.544807
9/15/2015,1.54271
9/16/2015,1.534495
9/17/2015,1.551807
9/18/2015,1.556905
9/21/2015,1.552891
9/22/2015,1.55082
9/23/2015,1.535391
9/24/2015,1.525204
9/25/2015,1.522696
9/28/2015,1.520173
9/29/2015,1.516507
9/30/2015,1.515795
10/1/2015,1.512402
10/2/2015,1.513913
10/5/2015,1.51941
10/6/2015,1.515496
10/7/2015,1.522603
10/8/2015,1.531558
10/9/2015,1.535132
10/12/2015,1.532309
10/13/2015,1.533789
10/14/2015,1.525809
10/15/2015,1.548012
10/16/2015,1.547197
10/19/2015,1.543805
10/20/2015,1.547197
10/21/2015,1.544903
10/22/2015,1.542448
10/23/2015,1.538367
10/26/2015,1.531745
10/27/2015,1.535792
10/28/2015,1.5313
10/29/2015,1.527184
10/30/2015,1.532379
11/2/2015,1.544163
11/3/2015,1.542401
11/4/2015,1.541925
11/5/2015,1.539006
11/6/2015,1.521005
11/9/2015,1.505503
11/10/2015,1.512104
11/11/2015,1.51389
11/12/2015,1.52251
11/13/2015,1.523461
11/16/2015,1.521792
11/17/2015,1.520496
11/18/2015,1.522001
11/19/2015,1.523926
11/20/2015,1.528818
11/23/2015,1.518995
11/24/2015,1.512905
11/25/2015,1.508591
11/26/2015,1.512356
11/27/2015,1.509981
11/30/2015,1.503895
12/1/2015,1.505797
12/2/2015,1.507795
12/3/2015,1.494902
12/4/2015,1.5135
12/7/2015,1.511259
12/8/2015,1.505027
12/9/2015,1.501006
12/10/2015,1.518395
12/11/2015,1.516093
12/14/2015,1.519896
12/15/2015,1.51607
12/16/2015,1.50437
12/17/2015,1.497791
12/18/2015,1.492961
12/21/2015,1.490824
12/22/2015,1.489691
12/23/2015,1.482338
12/24/2015,1.487697
12/25/2015,1.491424
12/28/2015,1.493206
12/29/2015,1.489403
12/30/2015,1.482228
12/31/2015,1.481921
1/1/2016,1.473839
1/4/2016,1.473709
1/5/2016,1.47141
1/6/2016,1.467394
1/7/2016,1.462994
1/8/2016,1.462694
1/11/2016,1.452496
1/12/2016,1.454397
1/13/2016,1.443626
1/14/2016,1.440798
1/15/2016,1.44271
1/18/2016,1.427409
1/19/2016,1.425314
1/20/2016,1.418239
1/21/2016,1.41985
1/22/2016,1.422678
1/25/2016,1.426005
1/26/2016,1.424299
1/27/2016,1.434309
1/28/2016,1.424907
1/29/2016,1.436204
2/1/2016,1.424603
2/2/2016,1.442793
2/3/2016,1.440922
2/4/2016,1.458576
2/5/2016,1.458109
2/8/2016,1.45121
2/9/2016,1.443606
2/10/2016,1.446592
2/11/2016,1.452644
2/12/2016,1.448226
2/15/2016,1.4518
2/16/2016,1.445922
2/17/2016,1.43039
2/18/2016,1.428163
2/19/2016,1.433322
2/22/2016,1.426595
2/23/2016,1.414807
2/24/2016,1.401345
2/25/2016,1.392952
2/26/2016,1.396648
2/29/2016,1.386194
3/1/2016,1.392796
3/2/2016,1.396394
3/3/2016,1.408094
3/4/2016,1.417495
3/7/2016,1.421504
3/8/2016,1.426127
3/9/2016,1.420858
3/10/2016,1.420697
3/11/2016,1.428776
3/14/2016,1.438001
3/15/2016,1.428204
3/16/2016,1.415629
3/17/2016,1.425517
3/18/2016,1.447807
3/21/2016,1.446801
3/22/2016,1.437009
3/23/2016,1.422495
3/24/2016,1.411692
3/25/2016,1.413008
3/28/2016,1.413108
3/29/2016,1.42633
3/30/2016,1.438642
3/31/2016,1.437401
4/1/2016,1.436699
4/4/2016,1.422455
4/5/2016,1.426493
4/6/2016,1.415629
4/7/2016,1.413807
4/8/2016,1.405797
4/11/2016,1.413008
4/12/2016,1.423406
4/13/2016,1.4269
4/14/2016,1.419205
4/15/2016,1.414607
4/18/2016,1.417434
4/19/2016,1.42898
4/20/2016,1.438952
4/21/2016,1.433897
4/22/2016,1.432295
4/25/2016,1.444669
4/26/2016,1.449065
4/27/2016,1.457726
4/28/2016,1.454207
4/29/2016,1.461134
5/2/2016,1.46028
5/3/2016,1.466598
5/4/2016,1.455096
5/5/2016,1.450705
5/6/2016,1.449275
5/9/2016,1.443085
5/10/2016,1.441545
5/11/2016,1.445149
5/12/2016,1.443835
5/13/2016,1.444523
5/16/2016,1.434926
5/17/2016,1.44469
5/18/2016,1.445525
5/19/2016,1.45962
5/20/2016,1.46011
5/23/2016,1.449065
5/24/2016,1.448184
5/25/2016,1.461262
5/26/2016,1.469832
5/27/2016,1.466491
5/30/2016,1.462651
5/31/2016,1.463507
6/1/2016,1.448247
6/2/2016,1.44194
6/3/2016,1.440549
6/6/2016,1.438394
6/7/2016,1.445922
6/8/2016,1.454355
6/9/2016,1.451842
6/10/2016,1.446383
6/13/2016,1.418882
6/14/2016,1.420676
6/15/2016,1.41237
6/16/2016,1.419587
6/17/2016,1.429572
6/20/2016,1.458598
6/21/2016,1.467502
6/22/2016,1.467029
6/23/2016,1.47894
6/24/2016,1.455795
6/27/2016,1.345098
6/28/2016,1.323504
6/29/2016,1.335096
6/30/2016,1.346584
7/1/2016,1.332871
7/4/2016,1.328992
7/5/2016,1.327986
7/6/2016,1.29579
7/7/2016,1.292591
7/8/2016,1.291573
7/11/2016,1.294616
7/12/2016,1.298111
7/13/2016,1.327827
7/14/2016,1.311974
7/15/2016,1.335791
7/18/2016,1.322961
7/19/2016,1.326893
7/20/2016,1.310839
7/21/2016,1.326453
7/22/2016,1.324609
7/25/2016,1.312973
7/26/2016,1.310788
7/27/2016,1.315288
7/28/2016,1.323784
7/29/2016,1.316188
8/1/2016,1.321633
8/2/2016,1.318548
8/3/2016,1.333778
8/4/2016,1.3328
8/5/2016,1.312922
8/8/2016,1.308575
8/9/2016,1.303237
8/10/2016,1.300712
8/11/2016,1.302016
8/12/2016,1.295488
8/15/2016,1.290989
8/16/2016,1.288311
8/17/2016,1.303373
8/18/2016,1.304461
8/19/2016,1.316656
8/22/2016,1.305602
8/23/2016,1.313715
8/24/2016,1.319609
8/25/2016,1.323452
8/26/2016,1.319435
8/29/2016,1.312853
8/30/2016,1.310788
8/31/2016,1.309072
9/1/2016,1.31337
9/2/2016,1.327492
9/5/2016,1.329434
9/6/2016,1.331381
9/7/2016,1.342102
9/8/2016,1.333867
9/9/2016,1.331026
9/12/2016,1.327316
9/13/2016,1.333867
9/14/2016,1.319435
9/15/2016,1.326436
9/16/2016,1.324767
9/19/2016,1.301626
9/20/2016,1.304461
9/21/2016,1.298533
9/22/2016,1.303611
9/23/2016,1.308729
9/26/2016,1.297858
9/27/2016,1.29695
9/28/2016,1.301236
9/29/2016,1.303951
9/30/2016,1.296344
10/3/2016,1.293159
10/4/2016,1.284852
10/5/2016,1.273237
10/6/2016,1.27551
10/7/2016,1.240233
10/10/2016,1.243472
10/11/2016,1.234111
10/12/2016,1.227898
10/13/2016,1.218769
10/14/2016,1.222195
10/17/2016,1.218324
10/18/2016,1.221896
10/19/2016,1.230466
10/20/2016,1.228954
10/21/2016,1.22564
10/24/2016,1.221911
10/25/2016,1.221747
10/26/2016,1.217582
10/27/2016,1.223541
10/28/2016,1.217137
10/31/2016,1.221598
11/1/2016,1.223691
11/2/2016,1.223855
11/3/2016,1.230466
11/4/2016,1.246883
11/7/2016,1.248907
11/8/2016,1.239926
11/9/2016,1.23885
11/10/2016,1.242082
11/11/2016,1.255335
11/14/2016,1.257387
11/15/2016,1.252035
11/16/2016,1.24564
11/17/2016,1.244245
11/18/2016,1.241003
11/21/2016,1.232438
11/22/2016,1.249375
11/23/2016,1.24239
11/24/2016,1.243317
11/25/2016,1.245283
11/28/2016,1.248128
11/29/2016,1.241157
11/30/2016,1.249219
12/1/2016,1.251721
12/2/2016,1.25897
12/5/2016,1.266785
12/6/2016,1.272848
12/7/2016,1.267106
12/8/2016,1.262786
12/9/2016,1.258495
12/12/2016,1.259763
12/13/2016,1.267588
12/14/2016,1.266304
12/15/2016,1.253824
12/16/2016,1.24239
12/19/2016,1.248907
12/20/2016,1.239004
12/21/2016,1.236552
12/22/2016,1.235483
12/23/2016,1.228501
12/26/2016,1.228954
12/27/2016,1.227596
12/28/2016,1.227596
12/29/2016,1.222494
12/30/2016,1.228803
1/2/2017,1.234903
1/3/2017,1.228199
1/4/2017,1.22456
1/5/2017,1.232681
1/6/2017,1.242545
1/9/2017,1.226091
1/10/2017,1.217345
1/11/2017,1.217434
1/12/2017,1.221449
1/13/2017,1.216545
1/16/2017,1.203935
1/17/2017,1.204021
1/18/2017,1.238804
1/19/2017,1.225971
1/20/2017,1.233837
1/23/2017,1.238697
1/24/2017,1.251721
1/25/2017,1.253306
1/26/2017,1.263408
1/27/2017,1.259541
1/30/2017,1.259192
1/31/2017,1.25
2/1/2017,1.25897
2/2/2017,1.266143
2/3/2017,1.252003
2/6/2017,1.248424
2/7/2017,1.246836
2/8/2017,1.249625
2/9/2017,1.252803
2/10/2017,1.249812
2/13/2017,1.248455
2/14/2017,1.252301
2/15/2017,1.247038
2/16/2017,1.246976
2/17/2017,1.248923
2/20/2017,1.243394
2/21/2017,1.247334
2/22/2017,1.248704
2/23/2017,1.245377
2/24/2017,1.255619
2/27/2017,1.239956
2/28/2017,1.243936
3/1/2017,1.237808
3/2/2017,1.22722
3/3/2017,1.227476
3/6/2017,1.230012
3/7/2017,1.22429
3/8/2017,1.22045
3/9/2017,1.21773
3/10/2017,1.215732
3/13/2017,1.217137
3/14/2017,1.220599
3/15/2017,1.215746
3/16/2017,1.228426
3/17/2017,1.235117
3/20/2017,1.238451
3/21/2017,1.236705
3/22/2017,1.248206
3/23/2017,1.247505
3/24/2017,1.251878
3/27/2017,1.251455
3/28/2017,1.255792
3/29/2017,1.242143
3/30/2017,1.244044
3/31/2017,1.247847
4/3/2017,1.254076
4/4/2017,1.249219
4/5/2017,1.243998
4/6/2017,1.248907
4/7/2017,1.246867
4/10/2017,1.237517
4/11/2017,1.242545
4/12/2017,1.249235
4/13/2017,1.254989
4/14/2017,1.250782
4/17/2017,1.25351
4/18/2017,1.255777
4/19/2017,1.284456
4/20/2017,1.278233
4/21/2017,1.280197
4/24/2017,1.282627
4/25/2017,1.277661
